Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.322,0.045607017,-0.1048336472,1.8737721893,-0.0055659451,0.1876,0.0441162102,-0.0547391017,2.8988437209,0.2500182712,0.4904,0.047115178,-0.1481046752,3.0748046802,0.0345749281,0.0664,0.0249607692,-0.0047404204,5.6258797265,1.2613198264,0.8778196736949999,0.8737374727,0.87187058555
129,0.2488,0.0385040258,-0.1000475411,1.7532280808,-0.0599296533,0.2824,0.0688929605,-0.2573965613,3.1114379241,0.3189566419,0.4688,0.064703632,-0.132899841,3.6799129727,-0.5516964916,0.0528,0.0118389189,-0.0583039678,2.9423281416,0.1691657615,0.88212195135,0.8713151483499999,0.8601232140499999
22,0.316,0.0407921561,-0.517995356,3.753651997,0.3210458847,0.2084,0.0457541255,-0.0658887549,2.6543111692,0.2385860202,0.4756,0.040207462,0.1749608689,3.134905416,-0.4488418929,0.0588,0.0147837749,-0.1171551879,1.7502459865,-0.2387564639,0.74901920087,0.7472773671,0.73762834155
183,0.2648,0.0376425291,0.5332236298,1.9925578298,0.1013384125,0.2296,0.0453854602,-0.2575698297,2.5524130475,-0.3950090641,0.5056,0.0477560467,0.0788654216,2.7310695789,0.2422971068,0.0688,0.0184,-0.2024730105,2.1362872131,0.4078244432,0.8038236298599999,0.7912348318550001,0.7844906953499999
429,0.2244,0.0353361005,-0.2620535518,2.6306058531,-0.3111194114,0.294,0.0416653333,-0.0822956652,3.4849646414,-1.0797027538,0.4816,0.0545292582,0.0611685342,2.2258544072,0.3495964886,0.0556,0.0116893114,0.0414056244,2.5754295806,-0.144730791,0.81216108937,0.8065373806000002,0.8052607797499997
64,0.2672,0.0461753181,0.2108741137,2.5228273457,0.3426207333,0.276,0.0458693798,0.0235856837,1.8767872891,-0.1124038206,0.4568,0.0420209472,0.1631802955,3.3999006973,-0.7425437617,0.0588,0.0170458206,0.2101958538,3.3526121213,0.2842300194,0.7590314451500001,0.7387688963000001,0.7268554897499999
481,0.2532,0.0556934467,0.5067171143,2.5119812889,0.4280828852,0.228,0.0517687164,0.4931040659,4.0472220985,0.8670020273,0.5188,0.0536149233,0.4087542459,1.958672633,-0.0254987899,0.0688,0.0217843981,-0.2063915553,3.2663717683,0.5020450778,0.7541445870500001,0.7199155125,0.7089140523999999
241,0.252,0.0458693798,-0.2867240998,4.0304688517,0.3312431175,0.2804,0.0452088487,-0.0876632304,4.1739126998,1.0959708654,0.4676,0.0400279902,0.0043925312,2.8013074685,-0.4111682445,0.0532,0.0156767344,-0.157528172,2.6870778402,0.5211743923,0.8024932447000002,0.794979302,0.7853894772499999
281,0.2648,0.0515457079,0.4104754125,3.1396175684,0.5434576835,0.188,0.0394968353,0.1189172109,1.7287179487,-0.0225918782,0.5472,0.0540014815,0.4417186807,2.741602813,-0.0411635073,0.0704,0.0145547243,-0.5984116528,2.8628868849,-0.3808524501,0.851162199925,0.84795675195,0.8438366221999999
84,0.2404,0.0464310241,0.0304282426,2.5389208677,-0.085387161,0.2324,0.0411125285,0.0672797735,2.1150290234,0.0526183031,0.5272,0.0590267736,0.0596170679,2.1434573081,0.0068506503,0.0692,0.0268208874,-0.1849613808,1.8529446103,0.2595111856,0.8201216482,0.8147515735,0.8082095256
161,0.2756,0.0453501929,0.6085976078,1.7817959688,-0.1090090569,0.292,0.0589915248,0.3593356073,2.1270947285,-0.1533826408,0.4324,0.0377655928,-0.1585747829,1.7636436854,-0.0171315271,0.0552,0.016277592,-0.0228953942,2.3521887909,0.2981782072,0.876538476955,0.8755670562499999,0.8747922004500002
103,0.2908,0.0550577878,0.137894172,2.9134373403,-0.2314906029,0.2368,0.0480599625,-0.0193379128,2.5046328254,0.3852592364,0.4724,0.0612718532,-0.0931548396,3.6431309517,-0.6653256362,0.0508,0.0174172328,-0.0275128703,3.7367843027,0.6948596113,0.7468631870600001,0.7466324675999999,0.7410779065000002
209,0.2644,0.0500463785,0.3200864995,2.6501189752,0.4360141176,0.2096,0.0464310241,-0.0830662635,2.5584197706,0.0518200094,0.526,0.054405882,0.0360956046,4.410606282,-0.9648201615,0.0696,0.0219963633,-0.0594068656,2.6533512325,0.1184539242,0.7869977449200001,0.7803603920100002,0.7748401763
206,0.2868,0.0666165145,0.6463995336,3.1746858478,-0.9000657687,0.3576,0.0545732535,0.0465075815,2.8139588412,0.55433401,0.3556,0.0835741587,0.5982182095,3.4333765606,1.0281412091,0.0588,0.0130598622,0.050294275,2.9785401758,-0.1006765421,0.8522765944700001,0.8387304954099999,0.83120996516
244,0.2792,0.0460365073,0.1095038109,2.5732113705,-0.1774458436,0.2148,0.0465720946,0.0534484998,2.5547941368,0.0128338319,0.506,0.0504380809,-0.2182031098,1.9540168506,0.070701297,0.0628,0.0148377896,0.0554590125,2.0056090285,0.1740919373,0.806964965275,0.799404433375,0.7950804617499999
