Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
I,0.4989490439,0.3033739194,0.0005768563,0.0004205452,0.4986790990,0.2693963344,2.2536160047,0.4319204927,-0.0941914946,0.5403911227,0.0000073973,0.0000294933,0.0000724264,0.0000563113,-0.0793767369,0.2468507387,2.5603747628,1.2302325340,-0.2353967608,0.7317429776,0.5024000000,0.0287304716,0.0744900237,0.0157491704,-0.0785603686,0.2449570767,2.7535276183,1.2775115080,-0.0044855817,0.8325714126
