Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
I,0.3932037611,0.2396902544,0.0437813599,0.0264381657,0.9938068878,0.0016467416,2.1595133790,0.0822641745,0.6165130734,0.0567464747,-0.0003185320,0.0001924659,0.0001538981,0.0000921243,0.8546089507,0.0161382861,2.5278776739,0.1983753939,0.5844896050,0.0848215396,0.2253548207,0.0130917572,0.1365036347,0.0044754753,0.8251453703,0.0228429521,2.5610026549,0.1959757043,0.6425933319,0.0996903242
