Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 24580 | GridSize: 297
Generation 2 | Revalues: 34490 | GridSize: 299
Generation 3 | Revalues: 37870 | GridSize: 300
Generation 4 | Revalues: 40140 | GridSize: 300
Generation 5 | Revalues: 42020 | GridSize: 300
Generation 6 | Revalues: 43700 | GridSize: 298
Generation 7 | Revalues: 45270 | GridSize: 300
Generation 8 | Revalues: 47620 | GridSize: 300
Generation 9 | Revalues: 49580 | GridSize: 300
Generation 10 | Revalues: 51970 | GridSize: 299
Generation 11 | Revalues: 53340 | GridSize: 300
Generation 12 | Revalues: 55220 | GridSize: 300
Generation 13 | Revalues: 57840 | GridSize: 297
Generation 14 | Revalues: 59320 | GridSize: 300
Generation 15 | Revalues: 60580 | GridSize: 300
Generation 16 | Revalues: 62390 | GridSize: 300
Generation 17 | Revalues: 63710 | GridSize: 300
Generation 18 | Revalues: 65000 | GridSize: 300
Generation 19 | Revalues: 66730 | GridSize: 300
Generation 20 | Revalues: 67920 | GridSize: 300
Generation 21 | Revalues: 70170 | GridSize: 298
Generation 22 | Revalues: 71550 | GridSize: 300
Generation 23 | Revalues: 73140 | GridSize: 300
Generation 24 | Revalues: 75100 | GridSize: 299
Generation 25 | Revalues: 77090 | GridSize: 300
Generation 26 | Revalues: 78520 | GridSize: 300
Generation 27 | Revalues: 79910 | GridSize: 300
Generation 28 | Revalues: 81200 | GridSize: 299
Generation 29 | Revalues: 82900 | GridSize: 299
Generation 30 | Revalues: 84800 | GridSize: 300
Generation 31 | Revalues: 86280 | GridSize: 300
Generation 32 | Revalues: 87740 | GridSize: 299
Generation 33 | Revalues: 88930 | GridSize: 300
Generation 34 | Revalues: 90320 | GridSize: 300
Generation 35 | Revalues: 91460 | GridSize: 300
Generation 36 | Revalues: 92550 | GridSize: 298
Generation 37 | Revalues: 93580 | GridSize: 300
Generation 38 | Revalues: 95040 | GridSize: 299
Generation 39 | Revalues: 97280 | GridSize: 300
Generation 40 | Revalues: 98580 | GridSize: 300
Generation 41 | Revalues: 99790 | GridSize: 300
Generation 42 | Revalues: 101540 | GridSize: 300
Generation 43 | Revalues: 102800 | GridSize: 298
Generation 44 | Revalues: 104250 | GridSize: 300
Generation 45 | Revalues: 105780 | GridSize: 299
Generation 46 | Revalues: 107190 | GridSize: 300
Generation 47 | Revalues: 108390 | GridSize: 300
Generation 48 | Revalues: 110130 | GridSize: 300
Generation 49 | Revalues: 111420 | GridSize: 299
Generation 50 | Revalues: 112730 | GridSize: 300
Generation 51 | Revalues: 113950 | GridSize: 300
Generation 52 | Revalues: 115290 | GridSize: 300
Generation 53 | Revalues: 116660 | GridSize: 300
Generation 54 | Revalues: 117900 | GridSize: 300
Generation 55 | Revalues: 119220 | GridSize: 300
Generation 56 | Revalues: 120400 | GridSize: 300
Generation 57 | Revalues: 121570 | GridSize: 299
Generation 58 | Revalues: 122690 | GridSize: 300
Generation 59 | Revalues: 123710 | GridSize: 300
Generation 60 | Revalues: 125040 | GridSize: 299
Generation 61 | Revalues: 126250 | GridSize: 300
Generation 62 | Revalues: 127560 | GridSize: 300
Generation 63 | Revalues: 128980 | GridSize: 299
Generation 64 | Revalues: 130300 | GridSize: 300
Generation 65 | Revalues: 131750 | GridSize: 300
Generation 66 | Revalues: 132940 | GridSize: 299
Generation 67 | Revalues: 134220 | GridSize: 300
Generation 68 | Revalues: 135730 | GridSize: 300
Generation 69 | Revalues: 137000 | GridSize: 299
Generation 70 | Revalues: 138240 | GridSize: 300
Generation 71 | Revalues: 139920 | GridSize: 300
Generation 72 | Revalues: 141430 | GridSize: 296
Generation 73 | Revalues: 142510 | GridSize: 300
Generation 74 | Revalues: 143860 | GridSize: 300
Generation 75 | Revalues: 145000 | GridSize: 300
Generation 76 | Revalues: 146030 | GridSize: 300
Generation 77 | Revalues: 147150 | GridSize: 300
Generation 78 | Revalues: 148290 | GridSize: 300
Generation 79 | Revalues: 149630 | GridSize: 300
Generation 80 | Revalues: 151090 | GridSize: 300
Generation 81 | Revalues: 152350 | GridSize: 300
Generation 82 | Revalues: 153480 | GridSize: 300
