Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 326 | GridSize: 15
Generation 2 | Revalues: 534 | GridSize: 31
Generation 3 | Revalues: 716 | GridSize: 37
Generation 4 | Revalues: 922 | GridSize: 29
Generation 5 | Revalues: 1122 | GridSize: 40
Generation 6 | Revalues: 1322 | GridSize: 31
Generation 7 | Revalues: 1516 | GridSize: 35
Generation 8 | Revalues: 1706 | GridSize: 34
Generation 9 | Revalues: 1882 | GridSize: 39
Generation 10 | Revalues: 2106 | GridSize: 45
Generation 11 | Revalues: 2300 | GridSize: 53
Generation 12 | Revalues: 2484 | GridSize: 55
Generation 13 | Revalues: 2692 | GridSize: 72
Generation 14 | Revalues: 2878 | GridSize: 59
Generation 15 | Revalues: 3074 | GridSize: 53
Generation 16 | Revalues: 3250 | GridSize: 55
Generation 17 | Revalues: 3430 | GridSize: 50
Generation 18 | Revalues: 3622 | GridSize: 61
Generation 19 | Revalues: 3822 | GridSize: 70
Generation 20 | Revalues: 4010 | GridSize: 72
Generation 21 | Revalues: 4214 | GridSize: 78
Generation 22 | Revalues: 4406 | GridSize: 71
Generation 23 | Revalues: 4586 | GridSize: 69
Generation 24 | Revalues: 4802 | GridSize: 72
Generation 25 | Revalues: 5024 | GridSize: 61
Generation 26 | Revalues: 5242 | GridSize: 55
Generation 27 | Revalues: 5446 | GridSize: 61
Generation 28 | Revalues: 5630 | GridSize: 63
Generation 29 | Revalues: 5826 | GridSize: 65
Generation 30 | Revalues: 6034 | GridSize: 60
Generation 31 | Revalues: 6230 | GridSize: 69
Generation 32 | Revalues: 6408 | GridSize: 80
Generation 33 | Revalues: 6610 | GridSize: 83
Generation 34 | Revalues: 6794 | GridSize: 84
Generation 35 | Revalues: 6998 | GridSize: 80
Generation 36 | Revalues: 7186 | GridSize: 77
Generation 37 | Revalues: 7406 | GridSize: 78
Generation 38 | Revalues: 7598 | GridSize: 77
Generation 39 | Revalues: 7792 | GridSize: 83
