Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
G,0.5012641689,0.3058034328,0.0008042249,0.0006013572,0.0984352175,0.4050846918,1.9358542898,0.4519359581,-0.1430854094,0.5306242066,0.0000130717,0.0000943250,0.0001428870,0.0001032951,-0.3095076493,0.4707942981,1.9540745161,0.5451001141,-0.1434722657,0.6393843506,0.4938000000,0.0495172697,0.0639179023,0.0151030381,-0.2128077639,0.4521202624,2.0794495788,0.4666984133,-0.0951524667,0.6961226291
