Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
D,0.5001182492,0.3024780767,0.0013436983,0.0010902612,0.7933258363,0.1730466321,2.3799998577,0.5769392660,-0.1263297675,0.4420694979,-0.0000236226,0.0000467609,0.0001063216,0.0000674274,-0.0694069908,0.1910916573,2.8888407511,1.2792474747,0.0949671263,0.5440647727,0.4916400000,0.0266862961,0.0675349108,0.0083058912,-0.0431146480,0.2023767359,2.4507455351,0.3612661300,0.1594660886,0.2983521257
