Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
A,0.4391666667,0.1447387493,0.7561730371,1.9829549311,-0.0105401163,0.1583333333,0.1248888395,0.7362071022,2.6989210144,0.6803794645,0.4025000000,0.0770957197,0.3275362319,2.2450362173,0.2365720973,0.1133333333,0.0406885187,0.3781321185,2.2825998829,0.1891381078
