Instance,AS_Prediction
71,0.8540673563928778
129,0.8393837483904498
22,0.8559069582811639
183,0.8134103193627447
429,0.8443145595249014
64,0.8624595511235111
481,0.8484722825059524
241,0.8561871808555918
281,0.859568690407427
84,0.8634966572698994
161,0.8499169825474072
103,0.856620680647581
209,0.8540580521625004
206,0.8555125344344622
244,0.8495798822652527
336,0.8506393057422085
331,0.8457177510529107
0,0.84712535352258
261,0.862732157914168
504,0.852179094791793
407,0.8596535655586112
440,0.8514206049267998
230,0.8465419316957048
430,0.8565166173718763
A,0.8459292516319776
357,0.8401356326095799
202,0.8517708188666053
345,0.843109688976539
232,0.8614282572279133
127,0.8669131079782417
20,0.8507301737778884
387,0.8664699278892434
67,0.8437842453812359
502,0.8622880903378192
94,0.8565584806541793
74,0.8509032621833081
23,0.8537924081056475
156,0.8444454094896388
394,0.8507480002893262
121,0.8486892873687373
242,0.8438804240299913
80,0.8498820147356835
11,0.8513170473443413
59,0.8462203793537509
179,0.8444541849350092
427,0.8557358734838034
340,0.8474529196751237
137,0.8629415545534771
366,0.8567031482835686
322,0.8656841886448009
81,0.8554993737564135
237,0.8482934438742423
69,0.8603298531309826
239,0.8479792614253
497,0.8401441887933296
496,0.8560750636222876
