Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 30100 | GridSize: 255
Generation 2 | Revalues: 33490 | GridSize: 283
Generation 3 | Revalues: 37670 | GridSize: 294
Generation 4 | Revalues: 41910 | GridSize: 300
Generation 5 | Revalues: 45720 | GridSize: 299
Generation 6 | Revalues: 49830 | GridSize: 300
Generation 7 | Revalues: 51930 | GridSize: 300
Generation 8 | Revalues: 54450 | GridSize: 300
Generation 9 | Revalues: 56450 | GridSize: 300
Generation 10 | Revalues: 58360 | GridSize: 300
Generation 11 | Revalues: 60370 | GridSize: 297
Generation 12 | Revalues: 63180 | GridSize: 291
Generation 13 | Revalues: 64940 | GridSize: 300
Generation 14 | Revalues: 66940 | GridSize: 300
Generation 15 | Revalues: 68190 | GridSize: 300
Generation 16 | Revalues: 70150 | GridSize: 295
Generation 17 | Revalues: 71270 | GridSize: 298
Generation 18 | Revalues: 73270 | GridSize: 299
Generation 19 | Revalues: 75340 | GridSize: 298
Generation 20 | Revalues: 77110 | GridSize: 300
Generation 21 | Revalues: 79530 | GridSize: 300
Generation 22 | Revalues: 81740 | GridSize: 299
Generation 23 | Revalues: 83110 | GridSize: 300
Generation 24 | Revalues: 85010 | GridSize: 300
Generation 25 | Revalues: 86530 | GridSize: 300
Generation 26 | Revalues: 88200 | GridSize: 297
Generation 27 | Revalues: 89350 | GridSize: 300
Generation 28 | Revalues: 90900 | GridSize: 300
Generation 29 | Revalues: 92240 | GridSize: 300
Generation 30 | Revalues: 93480 | GridSize: 300
Generation 31 | Revalues: 95300 | GridSize: 300
Generation 32 | Revalues: 96610 | GridSize: 300
Generation 33 | Revalues: 98230 | GridSize: 300
Generation 34 | Revalues: 99790 | GridSize: 300
Generation 35 | Revalues: 101100 | GridSize: 300
Generation 36 | Revalues: 102930 | GridSize: 300
Generation 37 | Revalues: 104100 | GridSize: 300
Generation 38 | Revalues: 105460 | GridSize: 300
Generation 39 | Revalues: 106920 | GridSize: 300
Generation 40 | Revalues: 108830 | GridSize: 299
Generation 41 | Revalues: 110010 | GridSize: 300
Generation 42 | Revalues: 111300 | GridSize: 300
Generation 43 | Revalues: 112550 | GridSize: 298
Generation 44 | Revalues: 113890 | GridSize: 300
Generation 45 | Revalues: 115190 | GridSize: 299
Generation 46 | Revalues: 116280 | GridSize: 300
Generation 47 | Revalues: 117460 | GridSize: 300
Generation 48 | Revalues: 119020 | GridSize: 300
Generation 49 | Revalues: 120600 | GridSize: 300
Generation 50 | Revalues: 121920 | GridSize: 298
Generation 51 | Revalues: 123180 | GridSize: 300
Generation 52 | Revalues: 124700 | GridSize: 300
Generation 53 | Revalues: 126010 | GridSize: 300
Generation 54 | Revalues: 127310 | GridSize: 298
Generation 55 | Revalues: 129370 | GridSize: 300
Generation 56 | Revalues: 130700 | GridSize: 300
Generation 57 | Revalues: 131950 | GridSize: 300
Generation 58 | Revalues: 133220 | GridSize: 300
Generation 59 | Revalues: 134400 | GridSize: 300
Generation 60 | Revalues: 135450 | GridSize: 300
Generation 61 | Revalues: 136540 | GridSize: 299
Generation 62 | Revalues: 138400 | GridSize: 300
Generation 63 | Revalues: 139660 | GridSize: 300
Generation 64 | Revalues: 141000 | GridSize: 300
Generation 65 | Revalues: 142400 | GridSize: 300
Generation 66 | Revalues: 143750 | GridSize: 300
Generation 67 | Revalues: 145170 | GridSize: 300
Generation 68 | Revalues: 146330 | GridSize: 299
Generation 69 | Revalues: 147390 | GridSize: 300
Generation 70 | Revalues: 148460 | GridSize: 300
Generation 71 | Revalues: 149550 | GridSize: 299
Generation 72 | Revalues: 150660 | GridSize: 300
Generation 73 | Revalues: 151840 | GridSize: 298
Generation 74 | Revalues: 153020 | GridSize: 300
Generation 75 | Revalues: 154440 | GridSize: 300
Generation 76 | Revalues: 155680 | GridSize: 300
Generation 77 | Revalues: 156750 | GridSize: 300
Generation 78 | Revalues: 157880 | GridSize: 300
Generation 79 | Revalues: 158970 | GridSize: 300
Generation 80 | Revalues: 160000 | GridSize: 300
Generation 81 | Revalues: 161560 | GridSize: 297
Generation 82 | Revalues: 162830 | GridSize: 300
Generation 83 | Revalues: 163990 | GridSize: 300
Generation 84 | Revalues: 165170 | GridSize: 300
Generation 85 | Revalues: 166400 | GridSize: 299
Generation 86 | Revalues: 167560 | GridSize: 300
Generation 87 | Revalues: 168700 | GridSize: 300
Generation 88 | Revalues: 169990 | GridSize: 300
Generation 89 | Revalues: 171310 | GridSize: 300
Generation 90 | Revalues: 172610 | GridSize: 300
Generation 91 | Revalues: 173850 | GridSize: 300
Generation 92 | Revalues: 175110 | GridSize: 300
Generation 93 | Revalues: 176310 | GridSize: 300
Generation 94 | Revalues: 177610 | GridSize: 300
Generation 95 | Revalues: 179090 | GridSize: 300
Generation 96 | Revalues: 180310 | GridSize: 300
Generation 97 | Revalues: 181490 | GridSize: 300
Generation 98 | Revalues: 182600 | GridSize: 300
Generation 99 | Revalues: 183770 | GridSize: 300
Generation 100 | Revalues: 185070 | GridSize: 300
Generation 101 | Revalues: 186420 | GridSize: 300
Generation 102 | Revalues: 187530 | GridSize: 300
Generation 103 | Revalues: 188550 | GridSize: 300
Generation 104 | Revalues: 189590 | GridSize: 300
Generation 105 | Revalues: 190680 | GridSize: 300
Generation 106 | Revalues: 191730 | GridSize: 300
Generation 107 | Revalues: 192970 | GridSize: 300
Generation 108 | Revalues: 194110 | GridSize: 300
Generation 109 | Revalues: 195310 | GridSize: 300
Generation 110 | Revalues: 196410 | GridSize: 300
Generation 111 | Revalues: 197800 | GridSize: 299
Generation 112 | Revalues: 199050 | GridSize: 300
Generation 113 | Revalues: 200100 | GridSize: 300
Generation 114 | Revalues: 201140 | GridSize: 300
Generation 115 | Revalues: 202250 | GridSize: 300
Generation 116 | Revalues: 203470 | GridSize: 300
Generation 117 | Revalues: 205780 | GridSize: 298
Generation 118 | Revalues: 207080 | GridSize: 300
Generation 119 | Revalues: 208220 | GridSize: 300
Generation 120 | Revalues: 209420 | GridSize: 299
Generation 121 | Revalues: 210790 | GridSize: 300
Generation 122 | Revalues: 211910 | GridSize: 297
Generation 123 | Revalues: 213020 | GridSize: 300
Generation 124 | Revalues: 214630 | GridSize: 297
Generation 125 | Revalues: 215820 | GridSize: 300
Generation 126 | Revalues: 217350 | GridSize: 300
Generation 127 | Revalues: 218720 | GridSize: 300
Generation 128 | Revalues: 220130 | GridSize: 300
Generation 129 | Revalues: 221640 | GridSize: 300
Generation 130 | Revalues: 223040 | GridSize: 300
Generation 131 | Revalues: 224360 | GridSize: 300
Generation 132 | Revalues: 225630 | GridSize: 298
Generation 133 | Revalues: 226880 | GridSize: 300
Generation 134 | Revalues: 227920 | GridSize: 299
Generation 135 | Revalues: 229380 | GridSize: 297
Generation 136 | Revalues: 230450 | GridSize: 300
Generation 137 | Revalues: 231580 | GridSize: 300
Generation 138 | Revalues: 232640 | GridSize: 299
Generation 139 | Revalues: 233920 | GridSize: 300
Generation 140 | Revalues: 235060 | GridSize: 297
Generation 141 | Revalues: 236240 | GridSize: 300
Generation 142 | Revalues: 237330 | GridSize: 300
Generation 143 | Revalues: 238440 | GridSize: 300
Generation 144 | Revalues: 239570 | GridSize: 300
Generation 145 | Revalues: 241020 | GridSize: 300
Generation 146 | Revalues: 242320 | GridSize: 300
Generation 147 | Revalues: 243470 | GridSize: 300
Generation 148 | Revalues: 244620 | GridSize: 300
Generation 149 | Revalues: 245750 | GridSize: 300
Generation 150 | Revalues: 246880 | GridSize: 300
Generation 151 | Revalues: 248100 | GridSize: 300
