Instance,FV_avg_avg,FV_avg_sd,FV_sd_avg,FV_sd_sd,FV_r1_avg,FV_r1_sd,FV_kr_avg,FV_kr_sd,FV_sk_avg,FV_sk_sd,FD_avg_avg,FD_avg_sd,FD_sd_avg,FD_sd_sd,FD_r1_avg,FD_r1_sd,FD_kr_avg,FD_kr_sd,FD_sk_avg,FD_sk_sd,IN_avg_avg,IN_avg_sd,IN_sd_avg,IN_sd_sd,IN_r1_avg,IN_r1_sd,IN_kr_avg,IN_kr_sd,IN_sk_avg,IN_sk_sd
F,0.3845701590,0.2596985029,0.0470981523,0.0306460855,0.9873300361,0.0055485476,2.4543335182,0.3319121784,0.7907665187,0.2611778331,-0.0006269817,0.0004177733,0.0002577512,0.0001686726,0.9245264162,0.1277431572,2.6769789026,0.6522451089,0.8335892230,0.2558618949,0.1821726673,0.0756033425,0.1338355766,0.0273855847,0.9142680784,0.1615731304,2.8108012102,0.7214092067,0.7724791700,0.4909091329
