Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 334 | GridSize: 8
Generation 2 | Revalues: 556 | GridSize: 9
Generation 3 | Revalues: 788 | GridSize: 14
Generation 4 | Revalues: 1006 | GridSize: 17
Generation 5 | Revalues: 1226 | GridSize: 17
Generation 6 | Revalues: 1430 | GridSize: 19
Generation 7 | Revalues: 1630 | GridSize: 9
Generation 8 | Revalues: 1866 | GridSize: 15
Generation 9 | Revalues: 2068 | GridSize: 21
Generation 10 | Revalues: 2274 | GridSize: 13
Generation 11 | Revalues: 2514 | GridSize: 22
Generation 12 | Revalues: 2736 | GridSize: 15
Generation 13 | Revalues: 2948 | GridSize: 23
Generation 14 | Revalues: 3148 | GridSize: 22
Generation 15 | Revalues: 3374 | GridSize: 27
Generation 16 | Revalues: 3600 | GridSize: 29
Generation 17 | Revalues: 3822 | GridSize: 21
Generation 18 | Revalues: 4064 | GridSize: 27
Generation 19 | Revalues: 4286 | GridSize: 26
Generation 20 | Revalues: 4492 | GridSize: 30
Generation 21 | Revalues: 4704 | GridSize: 19
Generation 22 | Revalues: 4912 | GridSize: 22
Generation 23 | Revalues: 5130 | GridSize: 30
Generation 24 | Revalues: 5364 | GridSize: 26
Generation 25 | Revalues: 5612 | GridSize: 17
Generation 26 | Revalues: 5816 | GridSize: 22
Generation 27 | Revalues: 6026 | GridSize: 31
Generation 28 | Revalues: 6244 | GridSize: 25
Generation 29 | Revalues: 6452 | GridSize: 27
Generation 30 | Revalues: 6670 | GridSize: 24
Generation 31 | Revalues: 6884 | GridSize: 30
Generation 32 | Revalues: 7084 | GridSize: 23
Generation 33 | Revalues: 7288 | GridSize: 30
Generation 34 | Revalues: 7514 | GridSize: 28
Generation 35 | Revalues: 7728 | GridSize: 21
Generation 36 | Revalues: 7938 | GridSize: 27
Generation 37 | Revalues: 8154 | GridSize: 30
Generation 38 | Revalues: 8382 | GridSize: 25
Generation 39 | Revalues: 8588 | GridSize: 25
Generation 40 | Revalues: 8804 | GridSize: 21
Generation 41 | Revalues: 9018 | GridSize: 25
Generation 42 | Revalues: 9216 | GridSize: 27
Generation 43 | Revalues: 9444 | GridSize: 27
Generation 44 | Revalues: 9668 | GridSize: 27
Generation 45 | Revalues: 9876 | GridSize: 24
Generation 46 | Revalues: 10088 | GridSize: 20
Generation 47 | Revalues: 10330 | GridSize: 23
Generation 48 | Revalues: 10554 | GridSize: 18
Generation 49 | Revalues: 10782 | GridSize: 25
Generation 50 | Revalues: 11020 | GridSize: 27
Generation 51 | Revalues: 11242 | GridSize: 33
Generation 52 | Revalues: 11432 | GridSize: 34
Generation 53 | Revalues: 11658 | GridSize: 27
Generation 54 | Revalues: 11892 | GridSize: 25
Generation 55 | Revalues: 12104 | GridSize: 27
Generation 56 | Revalues: 12340 | GridSize: 31
Generation 57 | Revalues: 12566 | GridSize: 28
Generation 58 | Revalues: 12782 | GridSize: 28
Generation 59 | Revalues: 13008 | GridSize: 32
Generation 60 | Revalues: 13214 | GridSize: 31
Generation 61 | Revalues: 13426 | GridSize: 30
Generation 62 | Revalues: 13636 | GridSize: 38
Generation 63 | Revalues: 13846 | GridSize: 35
Generation 64 | Revalues: 14048 | GridSize: 23
Generation 65 | Revalues: 14244 | GridSize: 25
Generation 66 | Revalues: 14422 | GridSize: 24
Generation 67 | Revalues: 14658 | GridSize: 27
Generation 68 | Revalues: 14872 | GridSize: 31
Generation 69 | Revalues: 15100 | GridSize: 33
Generation 70 | Revalues: 15330 | GridSize: 38
Generation 71 | Revalues: 15544 | GridSize: 37
Generation 72 | Revalues: 15752 | GridSize: 31
Generation 73 | Revalues: 15952 | GridSize: 34
Generation 74 | Revalues: 16168 | GridSize: 44
Generation 75 | Revalues: 16384 | GridSize: 40
Generation 76 | Revalues: 16598 | GridSize: 37
Generation 77 | Revalues: 16854 | GridSize: 40
Generation 78 | Revalues: 17056 | GridSize: 41
Generation 79 | Revalues: 17274 | GridSize: 40
Generation 80 | Revalues: 17478 | GridSize: 31
Generation 81 | Revalues: 17706 | GridSize: 26
Generation 82 | Revalues: 17912 | GridSize: 34
Generation 83 | Revalues: 18160 | GridSize: 35
Generation 84 | Revalues: 18364 | GridSize: 32
Generation 85 | Revalues: 18576 | GridSize: 38
Generation 86 | Revalues: 18774 | GridSize: 33
Generation 87 | Revalues: 18978 | GridSize: 31
Generation 88 | Revalues: 19190 | GridSize: 33
Generation 89 | Revalues: 19406 | GridSize: 34
Generation 90 | Revalues: 19596 | GridSize: 31
Generation 91 | Revalues: 19838 | GridSize: 34
Generation 92 | Revalues: 20060 | GridSize: 33
Generation 93 | Revalues: 20282 | GridSize: 31
Generation 94 | Revalues: 20494 | GridSize: 27
Generation 95 | Revalues: 20714 | GridSize: 31
Generation 96 | Revalues: 20926 | GridSize: 30
Generation 97 | Revalues: 21170 | GridSize: 31
Generation 98 | Revalues: 21408 | GridSize: 38
Generation 99 | Revalues: 21620 | GridSize: 37
Generation 100 | Revalues: 21822 | GridSize: 36
Generation 101 | Revalues: 22042 | GridSize: 40
Generation 102 | Revalues: 22252 | GridSize: 45
Generation 103 | Revalues: 22498 | GridSize: 39
Generation 104 | Revalues: 22746 | GridSize: 44
Generation 105 | Revalues: 22958 | GridSize: 41
Generation 106 | Revalues: 23186 | GridSize: 50
Generation 107 | Revalues: 23378 | GridSize: 38
Generation 108 | Revalues: 23592 | GridSize: 41
Generation 109 | Revalues: 23832 | GridSize: 36
Generation 110 | Revalues: 24060 | GridSize: 46
Generation 111 | Revalues: 24280 | GridSize: 43
Generation 112 | Revalues: 24506 | GridSize: 42
Generation 113 | Revalues: 24740 | GridSize: 43
Generation 114 | Revalues: 24964 | GridSize: 40
Generation 115 | Revalues: 25172 | GridSize: 47
Generation 116 | Revalues: 25386 | GridSize: 47
Generation 117 | Revalues: 25622 | GridSize: 49
Generation 118 | Revalues: 25822 | GridSize: 49
Generation 119 | Revalues: 26032 | GridSize: 45
Generation 120 | Revalues: 26274 | GridSize: 47
Generation 121 | Revalues: 26486 | GridSize: 38
Generation 122 | Revalues: 26678 | GridSize: 44
Generation 123 | Revalues: 26876 | GridSize: 43
Generation 124 | Revalues: 27102 | GridSize: 38
Generation 125 | Revalues: 27332 | GridSize: 39
Generation 126 | Revalues: 27540 | GridSize: 45
Generation 127 | Revalues: 27752 | GridSize: 54
Generation 128 | Revalues: 27982 | GridSize: 50
Generation 129 | Revalues: 28190 | GridSize: 55
Generation 130 | Revalues: 28392 | GridSize: 50
Generation 131 | Revalues: 28600 | GridSize: 54
Generation 132 | Revalues: 28816 | GridSize: 67
Generation 133 | Revalues: 29052 | GridSize: 59
Generation 134 | Revalues: 29286 | GridSize: 62
Generation 135 | Revalues: 29514 | GridSize: 56
Generation 136 | Revalues: 29746 | GridSize: 50
Generation 137 | Revalues: 29948 | GridSize: 51
Generation 138 | Revalues: 30172 | GridSize: 61
Generation 139 | Revalues: 30366 | GridSize: 65
Generation 140 | Revalues: 30586 | GridSize: 65
Generation 141 | Revalues: 30796 | GridSize: 59
Generation 142 | Revalues: 31030 | GridSize: 57
Generation 143 | Revalues: 31276 | GridSize: 58
Generation 144 | Revalues: 31492 | GridSize: 66
Generation 145 | Revalues: 31738 | GridSize: 69
Generation 146 | Revalues: 31944 | GridSize: 77
Generation 147 | Revalues: 32160 | GridSize: 62
Generation 148 | Revalues: 32352 | GridSize: 60
Generation 149 | Revalues: 32570 | GridSize: 56
Generation 150 | Revalues: 32786 | GridSize: 59
Generation 151 | Revalues: 32998 | GridSize: 58
Generation 152 | Revalues: 33212 | GridSize: 58
Generation 153 | Revalues: 33432 | GridSize: 66
Generation 154 | Revalues: 33628 | GridSize: 73
Generation 155 | Revalues: 33862 | GridSize: 74
Generation 156 | Revalues: 34072 | GridSize: 69
Generation 157 | Revalues: 34318 | GridSize: 63
Generation 158 | Revalues: 34526 | GridSize: 67
Generation 159 | Revalues: 34756 | GridSize: 67
Generation 160 | Revalues: 34984 | GridSize: 55
Generation 161 | Revalues: 35202 | GridSize: 63
Generation 162 | Revalues: 35400 | GridSize: 66
Generation 163 | Revalues: 35600 | GridSize: 63
Generation 164 | Revalues: 35798 | GridSize: 62
Generation 165 | Revalues: 35996 | GridSize: 61
Generation 166 | Revalues: 36212 | GridSize: 58
Generation 167 | Revalues: 36420 | GridSize: 62
Generation 168 | Revalues: 36636 | GridSize: 48
Generation 169 | Revalues: 36878 | GridSize: 49
Generation 170 | Revalues: 37122 | GridSize: 56
Generation 171 | Revalues: 37342 | GridSize: 59
Generation 172 | Revalues: 37546 | GridSize: 63
Generation 173 | Revalues: 37772 | GridSize: 65
Generation 174 | Revalues: 37998 | GridSize: 65
Generation 175 | Revalues: 38210 | GridSize: 78
Generation 176 | Revalues: 38412 | GridSize: 68
Generation 177 | Revalues: 38644 | GridSize: 64
Generation 178 | Revalues: 38856 | GridSize: 80
Generation 179 | Revalues: 39082 | GridSize: 81
Generation 180 | Revalues: 39294 | GridSize: 76
Generation 181 | Revalues: 39498 | GridSize: 75
Generation 182 | Revalues: 39732 | GridSize: 72
Generation 183 | Revalues: 39948 | GridSize: 66
Generation 184 | Revalues: 40186 | GridSize: 65
Generation 185 | Revalues: 40398 | GridSize: 70
Generation 186 | Revalues: 40592 | GridSize: 64
Generation 187 | Revalues: 40816 | GridSize: 57
Generation 188 | Revalues: 41040 | GridSize: 54
Generation 189 | Revalues: 41266 | GridSize: 56
Generation 190 | Revalues: 41488 | GridSize: 60
Generation 191 | Revalues: 41718 | GridSize: 55
