Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 52550 | GridSize: 294
Generation 2 | Revalues: 55660 | GridSize: 300
Generation 3 | Revalues: 60410 | GridSize: 297
Generation 4 | Revalues: 63730 | GridSize: 297
Generation 5 | Revalues: 66490 | GridSize: 300
Generation 6 | Revalues: 69360 | GridSize: 300
Generation 7 | Revalues: 70940 | GridSize: 299
Generation 8 | Revalues: 73360 | GridSize: 300
Generation 9 | Revalues: 75460 | GridSize: 300
Generation 10 | Revalues: 78160 | GridSize: 300
Generation 11 | Revalues: 80510 | GridSize: 300
Generation 12 | Revalues: 82350 | GridSize: 294
Generation 13 | Revalues: 84710 | GridSize: 299
Generation 14 | Revalues: 86410 | GridSize: 300
Generation 15 | Revalues: 88750 | GridSize: 300
Generation 16 | Revalues: 90380 | GridSize: 299
Generation 17 | Revalues: 92030 | GridSize: 300
Generation 18 | Revalues: 94020 | GridSize: 300
Generation 19 | Revalues: 95440 | GridSize: 300
Generation 20 | Revalues: 97360 | GridSize: 299
Generation 21 | Revalues: 100000 | GridSize: 297
Generation 22 | Revalues: 101840 | GridSize: 300
Generation 23 | Revalues: 103910 | GridSize: 300
Generation 24 | Revalues: 105670 | GridSize: 300
Generation 25 | Revalues: 107620 | GridSize: 300
Generation 26 | Revalues: 108860 | GridSize: 300
Generation 27 | Revalues: 110450 | GridSize: 300
Generation 28 | Revalues: 112190 | GridSize: 300
Generation 29 | Revalues: 115520 | GridSize: 300
Generation 30 | Revalues: 117350 | GridSize: 300
Generation 31 | Revalues: 119390 | GridSize: 300
Generation 32 | Revalues: 120910 | GridSize: 300
Generation 33 | Revalues: 122980 | GridSize: 300
Generation 34 | Revalues: 124930 | GridSize: 300
Generation 35 | Revalues: 126680 | GridSize: 300
Generation 36 | Revalues: 128130 | GridSize: 299
Generation 37 | Revalues: 129840 | GridSize: 299
Generation 38 | Revalues: 131410 | GridSize: 299
Generation 39 | Revalues: 132570 | GridSize: 300
Generation 40 | Revalues: 134440 | GridSize: 300
Generation 41 | Revalues: 135940 | GridSize: 300
Generation 42 | Revalues: 138080 | GridSize: 300
Generation 43 | Revalues: 139450 | GridSize: 300
Generation 44 | Revalues: 140830 | GridSize: 298
Generation 45 | Revalues: 142310 | GridSize: 300
Generation 46 | Revalues: 144040 | GridSize: 300
Generation 47 | Revalues: 145420 | GridSize: 300
Generation 48 | Revalues: 146940 | GridSize: 300
Generation 49 | Revalues: 148330 | GridSize: 298
Generation 50 | Revalues: 149910 | GridSize: 300
Generation 51 | Revalues: 151290 | GridSize: 300
Generation 52 | Revalues: 152760 | GridSize: 298
Generation 53 | Revalues: 154140 | GridSize: 300
Generation 54 | Revalues: 155780 | GridSize: 298
Generation 55 | Revalues: 156990 | GridSize: 300
