Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 51030 | GridSize: 300
Generation 2 | Revalues: 53780 | GridSize: 300
Generation 3 | Revalues: 56710 | GridSize: 300
Generation 4 | Revalues: 61260 | GridSize: 300
Generation 5 | Revalues: 63460 | GridSize: 300
Generation 6 | Revalues: 66590 | GridSize: 298
Generation 7 | Revalues: 68630 | GridSize: 298
Generation 8 | Revalues: 71000 | GridSize: 295
Generation 9 | Revalues: 73820 | GridSize: 300
Generation 10 | Revalues: 77090 | GridSize: 299
Generation 11 | Revalues: 79090 | GridSize: 300
Generation 12 | Revalues: 81160 | GridSize: 298
Generation 13 | Revalues: 84010 | GridSize: 299
Generation 14 | Revalues: 85370 | GridSize: 300
Generation 15 | Revalues: 87040 | GridSize: 300
Generation 16 | Revalues: 88580 | GridSize: 298
Generation 17 | Revalues: 90650 | GridSize: 300
Generation 18 | Revalues: 93010 | GridSize: 300
Generation 19 | Revalues: 94520 | GridSize: 300
Generation 20 | Revalues: 97050 | GridSize: 300
Generation 21 | Revalues: 98830 | GridSize: 300
Generation 22 | Revalues: 99980 | GridSize: 300
Generation 23 | Revalues: 101640 | GridSize: 300
Generation 24 | Revalues: 103490 | GridSize: 300
Generation 25 | Revalues: 105690 | GridSize: 300
Generation 26 | Revalues: 107140 | GridSize: 299
Generation 27 | Revalues: 108420 | GridSize: 300
Generation 28 | Revalues: 109740 | GridSize: 298
Generation 29 | Revalues: 111140 | GridSize: 299
Generation 30 | Revalues: 112510 | GridSize: 300
Generation 31 | Revalues: 113850 | GridSize: 300
Generation 32 | Revalues: 115290 | GridSize: 300
Generation 33 | Revalues: 116790 | GridSize: 297
Generation 34 | Revalues: 118360 | GridSize: 300
Generation 35 | Revalues: 119860 | GridSize: 300
Generation 36 | Revalues: 121110 | GridSize: 300
Generation 37 | Revalues: 122810 | GridSize: 297
Generation 38 | Revalues: 124390 | GridSize: 300
Generation 39 | Revalues: 126090 | GridSize: 295
Generation 40 | Revalues: 127700 | GridSize: 300
Generation 41 | Revalues: 129230 | GridSize: 300
Generation 42 | Revalues: 131110 | GridSize: 299
