Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 20350 | GridSize: 294
Generation 2 | Revalues: 26510 | GridSize: 300
Generation 3 | Revalues: 28670 | GridSize: 298
Generation 4 | Revalues: 31000 | GridSize: 300
Generation 5 | Revalues: 32710 | GridSize: 299
Generation 6 | Revalues: 34830 | GridSize: 300
Generation 7 | Revalues: 36410 | GridSize: 300
Generation 8 | Revalues: 38100 | GridSize: 298
Generation 9 | Revalues: 40250 | GridSize: 300
Generation 10 | Revalues: 41910 | GridSize: 300
Generation 11 | Revalues: 43430 | GridSize: 300
Generation 12 | Revalues: 44730 | GridSize: 299
Generation 13 | Revalues: 46970 | GridSize: 300
Generation 14 | Revalues: 48570 | GridSize: 300
Generation 15 | Revalues: 50170 | GridSize: 300
Generation 16 | Revalues: 51470 | GridSize: 300
Generation 17 | Revalues: 53070 | GridSize: 300
Generation 18 | Revalues: 54480 | GridSize: 300
Generation 19 | Revalues: 55820 | GridSize: 300
Generation 20 | Revalues: 57160 | GridSize: 300
Generation 21 | Revalues: 58580 | GridSize: 298
Generation 22 | Revalues: 59650 | GridSize: 300
Generation 23 | Revalues: 61170 | GridSize: 300
Generation 24 | Revalues: 62400 | GridSize: 300
Generation 25 | Revalues: 63650 | GridSize: 300
Generation 26 | Revalues: 65330 | GridSize: 300
Generation 27 | Revalues: 66640 | GridSize: 300
Generation 28 | Revalues: 67750 | GridSize: 300
Generation 29 | Revalues: 68960 | GridSize: 299
Generation 30 | Revalues: 70210 | GridSize: 297
Generation 31 | Revalues: 71450 | GridSize: 300
Generation 32 | Revalues: 72700 | GridSize: 300
Generation 33 | Revalues: 74090 | GridSize: 300
Generation 34 | Revalues: 75580 | GridSize: 300
Generation 35 | Revalues: 76890 | GridSize: 300
Generation 36 | Revalues: 78260 | GridSize: 300
Generation 37 | Revalues: 79380 | GridSize: 300
Generation 38 | Revalues: 80600 | GridSize: 300
Generation 39 | Revalues: 81730 | GridSize: 300
Generation 40 | Revalues: 82960 | GridSize: 300
Generation 41 | Revalues: 84590 | GridSize: 299
Generation 42 | Revalues: 85990 | GridSize: 300
Generation 43 | Revalues: 87310 | GridSize: 299
Generation 44 | Revalues: 88520 | GridSize: 300
Generation 45 | Revalues: 89910 | GridSize: 300
Generation 46 | Revalues: 91220 | GridSize: 300
Generation 47 | Revalues: 92350 | GridSize: 300
Generation 48 | Revalues: 93590 | GridSize: 300
Generation 49 | Revalues: 94810 | GridSize: 300
Generation 50 | Revalues: 96090 | GridSize: 300
Generation 51 | Revalues: 97290 | GridSize: 300
Generation 52 | Revalues: 98480 | GridSize: 300
Generation 53 | Revalues: 99630 | GridSize: 300
Generation 54 | Revalues: 100770 | GridSize: 300
Generation 55 | Revalues: 102040 | GridSize: 300
Generation 56 | Revalues: 103210 | GridSize: 300
Generation 57 | Revalues: 104340 | GridSize: 300
Generation 58 | Revalues: 105560 | GridSize: 300
Generation 59 | Revalues: 106850 | GridSize: 300
Generation 60 | Revalues: 107970 | GridSize: 300
Generation 61 | Revalues: 109160 | GridSize: 298
Generation 62 | Revalues: 110270 | GridSize: 300
Generation 63 | Revalues: 111330 | GridSize: 299
Generation 64 | Revalues: 112350 | GridSize: 300
Generation 65 | Revalues: 113460 | GridSize: 300
Generation 66 | Revalues: 114560 | GridSize: 300
Generation 67 | Revalues: 115610 | GridSize: 300
Generation 68 | Revalues: 116900 | GridSize: 300
Generation 69 | Revalues: 118000 | GridSize: 300
Generation 70 | Revalues: 119070 | GridSize: 299
Generation 71 | Revalues: 120260 | GridSize: 300
Generation 72 | Revalues: 121410 | GridSize: 300
Generation 73 | Revalues: 122640 | GridSize: 300
Generation 74 | Revalues: 123800 | GridSize: 300
Generation 75 | Revalues: 125010 | GridSize: 300
Generation 76 | Revalues: 126120 | GridSize: 300
Generation 77 | Revalues: 127230 | GridSize: 300
Generation 78 | Revalues: 128410 | GridSize: 300
Generation 79 | Revalues: 129650 | GridSize: 299
Generation 80 | Revalues: 130780 | GridSize: 300
Generation 81 | Revalues: 131980 | GridSize: 300
Generation 82 | Revalues: 133030 | GridSize: 300
Generation 83 | Revalues: 134100 | GridSize: 300
Generation 84 | Revalues: 135420 | GridSize: 300
Generation 85 | Revalues: 136530 | GridSize: 300
Generation 86 | Revalues: 137670 | GridSize: 300
Generation 87 | Revalues: 138750 | GridSize: 300
Generation 88 | Revalues: 139890 | GridSize: 299
Generation 89 | Revalues: 141020 | GridSize: 300
Generation 90 | Revalues: 142200 | GridSize: 300
Generation 91 | Revalues: 143230 | GridSize: 300
Generation 92 | Revalues: 144330 | GridSize: 300
Generation 93 | Revalues: 145470 | GridSize: 300
Generation 94 | Revalues: 146550 | GridSize: 300
Generation 95 | Revalues: 147630 | GridSize: 300
Generation 96 | Revalues: 148740 | GridSize: 300
Generation 97 | Revalues: 149850 | GridSize: 300
Generation 98 | Revalues: 150960 | GridSize: 300
Generation 99 | Revalues: 152030 | GridSize: 300
Generation 100 | Revalues: 153180 | GridSize: 298
Generation 101 | Revalues: 154260 | GridSize: 299
Generation 102 | Revalues: 155600 | GridSize: 300
Generation 103 | Revalues: 156650 | GridSize: 300
Generation 104 | Revalues: 157800 | GridSize: 300
Generation 105 | Revalues: 158830 | GridSize: 300
Generation 106 | Revalues: 159980 | GridSize: 300
Generation 107 | Revalues: 161130 | GridSize: 300
Generation 108 | Revalues: 162150 | GridSize: 299
Generation 109 | Revalues: 163220 | GridSize: 300
Generation 110 | Revalues: 164260 | GridSize: 300
Generation 111 | Revalues: 165410 | GridSize: 299
Generation 112 | Revalues: 166460 | GridSize: 300
Generation 113 | Revalues: 167540 | GridSize: 300
Generation 114 | Revalues: 168610 | GridSize: 300
Generation 115 | Revalues: 169810 | GridSize: 300
Generation 116 | Revalues: 170980 | GridSize: 300
Generation 117 | Revalues: 172100 | GridSize: 300
Generation 118 | Revalues: 173250 | GridSize: 300
Generation 119 | Revalues: 174390 | GridSize: 300
Generation 120 | Revalues: 175400 | GridSize: 300
Generation 121 | Revalues: 176460 | GridSize: 298
Generation 122 | Revalues: 177570 | GridSize: 300
Generation 123 | Revalues: 178700 | GridSize: 300
Generation 124 | Revalues: 179700 | GridSize: 300
