Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
F,0.2912000000,0.0697033715,0.1280285303,3.4413961954,0.0613818520,0.2556000000,0.0674436061,0.1046423662,4.3977394392,0.4922382949,0.4532000000,0.0621752362,-0.1307382904,2.6278551318,0.0964239572,0.0986000000,0.0321564923,-0.0290900157,2.9807037201,0.4170001075
