Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 322 | GridSize: 8
Generation 2 | Revalues: 562 | GridSize: 12
Generation 3 | Revalues: 794 | GridSize: 11
Generation 4 | Revalues: 998 | GridSize: 9
Generation 5 | Revalues: 1210 | GridSize: 12
Generation 6 | Revalues: 1456 | GridSize: 19
Generation 7 | Revalues: 1664 | GridSize: 16
Generation 8 | Revalues: 1882 | GridSize: 13
Generation 9 | Revalues: 2102 | GridSize: 16
Generation 10 | Revalues: 2326 | GridSize: 12
Generation 11 | Revalues: 2582 | GridSize: 19
Generation 12 | Revalues: 2830 | GridSize: 24
Generation 13 | Revalues: 3044 | GridSize: 13
Generation 14 | Revalues: 3276 | GridSize: 21
Generation 15 | Revalues: 3510 | GridSize: 22
Generation 16 | Revalues: 3738 | GridSize: 28
Generation 17 | Revalues: 3956 | GridSize: 29
Generation 18 | Revalues: 4154 | GridSize: 26
Generation 19 | Revalues: 4366 | GridSize: 30
Generation 20 | Revalues: 4582 | GridSize: 32
Generation 21 | Revalues: 4806 | GridSize: 34
Generation 22 | Revalues: 5012 | GridSize: 27
Generation 23 | Revalues: 5218 | GridSize: 20
Generation 24 | Revalues: 5444 | GridSize: 28
Generation 25 | Revalues: 5680 | GridSize: 30
Generation 26 | Revalues: 5920 | GridSize: 36
Generation 27 | Revalues: 6132 | GridSize: 37
Generation 28 | Revalues: 6368 | GridSize: 41
Generation 29 | Revalues: 6602 | GridSize: 32
Generation 30 | Revalues: 6808 | GridSize: 25
Generation 31 | Revalues: 7008 | GridSize: 24
Generation 32 | Revalues: 7226 | GridSize: 26
Generation 33 | Revalues: 7444 | GridSize: 36
Generation 34 | Revalues: 7668 | GridSize: 38
Generation 35 | Revalues: 7880 | GridSize: 33
Generation 36 | Revalues: 8076 | GridSize: 28
Generation 37 | Revalues: 8274 | GridSize: 34
Generation 38 | Revalues: 8496 | GridSize: 38
Generation 39 | Revalues: 8718 | GridSize: 26
Generation 40 | Revalues: 8928 | GridSize: 25
Generation 41 | Revalues: 9152 | GridSize: 25
Generation 42 | Revalues: 9358 | GridSize: 29
Generation 43 | Revalues: 9568 | GridSize: 23
Generation 44 | Revalues: 9790 | GridSize: 35
Generation 45 | Revalues: 10024 | GridSize: 35
Generation 46 | Revalues: 10246 | GridSize: 35
Generation 47 | Revalues: 10468 | GridSize: 29
Generation 48 | Revalues: 10696 | GridSize: 35
Generation 49 | Revalues: 10930 | GridSize: 24
Generation 50 | Revalues: 11130 | GridSize: 30
Generation 51 | Revalues: 11332 | GridSize: 38
Generation 52 | Revalues: 11546 | GridSize: 34
Generation 53 | Revalues: 11800 | GridSize: 31
Generation 54 | Revalues: 12014 | GridSize: 35
Generation 55 | Revalues: 12246 | GridSize: 29
Generation 56 | Revalues: 12476 | GridSize: 28
Generation 57 | Revalues: 12694 | GridSize: 27
Generation 58 | Revalues: 12916 | GridSize: 34
Generation 59 | Revalues: 13118 | GridSize: 31
Generation 60 | Revalues: 13340 | GridSize: 30
Generation 61 | Revalues: 13524 | GridSize: 27
Generation 62 | Revalues: 13710 | GridSize: 18
Generation 63 | Revalues: 13932 | GridSize: 19
Generation 64 | Revalues: 14160 | GridSize: 28
Generation 65 | Revalues: 14362 | GridSize: 31
Generation 66 | Revalues: 14602 | GridSize: 30
Generation 67 | Revalues: 14828 | GridSize: 25
Generation 68 | Revalues: 15040 | GridSize: 25
Generation 69 | Revalues: 15248 | GridSize: 34
Generation 70 | Revalues: 15470 | GridSize: 31
Generation 71 | Revalues: 15724 | GridSize: 25
Generation 72 | Revalues: 15958 | GridSize: 24
Generation 73 | Revalues: 16188 | GridSize: 33
Generation 74 | Revalues: 16376 | GridSize: 43
Generation 75 | Revalues: 16558 | GridSize: 36
Generation 76 | Revalues: 16786 | GridSize: 38
Generation 77 | Revalues: 17014 | GridSize: 43
Generation 78 | Revalues: 17230 | GridSize: 47
Generation 79 | Revalues: 17436 | GridSize: 42
Generation 80 | Revalues: 17666 | GridSize: 41
Generation 81 | Revalues: 17880 | GridSize: 35
Generation 82 | Revalues: 18092 | GridSize: 32
Generation 83 | Revalues: 18320 | GridSize: 38
Generation 84 | Revalues: 18524 | GridSize: 37
Generation 85 | Revalues: 18724 | GridSize: 36
Generation 86 | Revalues: 18948 | GridSize: 24
Generation 87 | Revalues: 19160 | GridSize: 33
Generation 88 | Revalues: 19370 | GridSize: 29
Generation 89 | Revalues: 19608 | GridSize: 34
Generation 90 | Revalues: 19826 | GridSize: 29
Generation 91 | Revalues: 20062 | GridSize: 29
Generation 92 | Revalues: 20300 | GridSize: 28
Generation 93 | Revalues: 20504 | GridSize: 34
Generation 94 | Revalues: 20738 | GridSize: 28
Generation 95 | Revalues: 20936 | GridSize: 37
Generation 96 | Revalues: 21140 | GridSize: 38
Generation 97 | Revalues: 21358 | GridSize: 40
Generation 98 | Revalues: 21574 | GridSize: 49
Generation 99 | Revalues: 21806 | GridSize: 39
Generation 100 | Revalues: 22026 | GridSize: 46
Generation 101 | Revalues: 22258 | GridSize: 40
Generation 102 | Revalues: 22466 | GridSize: 44
Generation 103 | Revalues: 22686 | GridSize: 34
Generation 104 | Revalues: 22918 | GridSize: 35
Generation 105 | Revalues: 23140 | GridSize: 38
Generation 106 | Revalues: 23344 | GridSize: 32
Generation 107 | Revalues: 23556 | GridSize: 36
Generation 108 | Revalues: 23796 | GridSize: 34
Generation 109 | Revalues: 24028 | GridSize: 33
Generation 110 | Revalues: 24238 | GridSize: 32
Generation 111 | Revalues: 24468 | GridSize: 33
Generation 112 | Revalues: 24668 | GridSize: 43
Generation 113 | Revalues: 24882 | GridSize: 40
Generation 114 | Revalues: 25118 | GridSize: 36
Generation 115 | Revalues: 25338 | GridSize: 41
Generation 116 | Revalues: 25564 | GridSize: 45
Generation 117 | Revalues: 25800 | GridSize: 39
Generation 118 | Revalues: 26000 | GridSize: 45
Generation 119 | Revalues: 26224 | GridSize: 47
Generation 120 | Revalues: 26446 | GridSize: 54
Generation 121 | Revalues: 26656 | GridSize: 54
Generation 122 | Revalues: 26856 | GridSize: 51
Generation 123 | Revalues: 27088 | GridSize: 56
Generation 124 | Revalues: 27312 | GridSize: 54
Generation 125 | Revalues: 27516 | GridSize: 35
Generation 126 | Revalues: 27726 | GridSize: 38
Generation 127 | Revalues: 27974 | GridSize: 34
Generation 128 | Revalues: 28178 | GridSize: 39
Generation 129 | Revalues: 28404 | GridSize: 41
Generation 130 | Revalues: 28612 | GridSize: 37
Generation 131 | Revalues: 28832 | GridSize: 44
Generation 132 | Revalues: 29074 | GridSize: 52
Generation 133 | Revalues: 29296 | GridSize: 50
Generation 134 | Revalues: 29500 | GridSize: 40
Generation 135 | Revalues: 29722 | GridSize: 50
Generation 136 | Revalues: 29936 | GridSize: 52
Generation 137 | Revalues: 30170 | GridSize: 53
Generation 138 | Revalues: 30408 | GridSize: 56
Generation 139 | Revalues: 30622 | GridSize: 57
Generation 140 | Revalues: 30812 | GridSize: 56
Generation 141 | Revalues: 31024 | GridSize: 43
Generation 142 | Revalues: 31222 | GridSize: 53
Generation 143 | Revalues: 31436 | GridSize: 50
Generation 144 | Revalues: 31642 | GridSize: 56
Generation 145 | Revalues: 31856 | GridSize: 53
Generation 146 | Revalues: 32090 | GridSize: 58
Generation 147 | Revalues: 32342 | GridSize: 64
Generation 148 | Revalues: 32600 | GridSize: 56
Generation 149 | Revalues: 32814 | GridSize: 61
Generation 150 | Revalues: 33034 | GridSize: 61
Generation 151 | Revalues: 33272 | GridSize: 58
Generation 152 | Revalues: 33500 | GridSize: 55
Generation 153 | Revalues: 33734 | GridSize: 54
Generation 154 | Revalues: 33960 | GridSize: 54
Generation 155 | Revalues: 34182 | GridSize: 50
Generation 156 | Revalues: 34376 | GridSize: 51
Generation 157 | Revalues: 34606 | GridSize: 63
Generation 158 | Revalues: 34806 | GridSize: 59
Generation 159 | Revalues: 35030 | GridSize: 66
Generation 160 | Revalues: 35242 | GridSize: 63
Generation 161 | Revalues: 35482 | GridSize: 67
Generation 162 | Revalues: 35680 | GridSize: 47
Generation 163 | Revalues: 35888 | GridSize: 46
Generation 164 | Revalues: 36124 | GridSize: 54
Generation 165 | Revalues: 36342 | GridSize: 59
Generation 166 | Revalues: 36580 | GridSize: 54
Generation 167 | Revalues: 36792 | GridSize: 65
Generation 168 | Revalues: 37000 | GridSize: 63
Generation 169 | Revalues: 37220 | GridSize: 63
Generation 170 | Revalues: 37450 | GridSize: 61
Generation 171 | Revalues: 37634 | GridSize: 61
Generation 172 | Revalues: 37870 | GridSize: 58
Generation 173 | Revalues: 38092 | GridSize: 56
Generation 174 | Revalues: 38304 | GridSize: 53
Generation 175 | Revalues: 38536 | GridSize: 60
Generation 176 | Revalues: 38746 | GridSize: 52
Generation 177 | Revalues: 38990 | GridSize: 63
Generation 178 | Revalues: 39188 | GridSize: 60
Generation 179 | Revalues: 39426 | GridSize: 68
Generation 180 | Revalues: 39660 | GridSize: 57
Generation 181 | Revalues: 39870 | GridSize: 47
Generation 182 | Revalues: 40096 | GridSize: 42
Generation 183 | Revalues: 40320 | GridSize: 44
Generation 184 | Revalues: 40566 | GridSize: 50
Generation 185 | Revalues: 40796 | GridSize: 54
Generation 186 | Revalues: 41006 | GridSize: 64
Generation 187 | Revalues: 41216 | GridSize: 50
Generation 188 | Revalues: 41428 | GridSize: 56
Generation 189 | Revalues: 41642 | GridSize: 55
Generation 190 | Revalues: 41892 | GridSize: 55
Generation 191 | Revalues: 42108 | GridSize: 51
Generation 192 | Revalues: 42298 | GridSize: 55
Generation 193 | Revalues: 42528 | GridSize: 66
Generation 194 | Revalues: 42756 | GridSize: 56
