Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 302 | GridSize: 9
Generation 2 | Revalues: 510 | GridSize: 11
Generation 3 | Revalues: 714 | GridSize: 12
Generation 4 | Revalues: 894 | GridSize: 12
Generation 5 | Revalues: 1098 | GridSize: 14
Generation 6 | Revalues: 1292 | GridSize: 16
Generation 7 | Revalues: 1488 | GridSize: 15
Generation 8 | Revalues: 1674 | GridSize: 23
Generation 9 | Revalues: 1886 | GridSize: 27
Generation 10 | Revalues: 2084 | GridSize: 31
Generation 11 | Revalues: 2276 | GridSize: 41
Generation 12 | Revalues: 2458 | GridSize: 48
Generation 13 | Revalues: 2660 | GridSize: 44
Generation 14 | Revalues: 2872 | GridSize: 51
Generation 15 | Revalues: 3090 | GridSize: 57
Generation 16 | Revalues: 3290 | GridSize: 62
Generation 17 | Revalues: 3492 | GridSize: 62
Generation 18 | Revalues: 3682 | GridSize: 67
Generation 19 | Revalues: 3882 | GridSize: 67
Generation 20 | Revalues: 4072 | GridSize: 65
Generation 21 | Revalues: 4260 | GridSize: 69
Generation 22 | Revalues: 4476 | GridSize: 73
Generation 23 | Revalues: 4700 | GridSize: 79
Generation 24 | Revalues: 4910 | GridSize: 84
Generation 25 | Revalues: 5094 | GridSize: 87
Generation 26 | Revalues: 5314 | GridSize: 89
Generation 27 | Revalues: 5520 | GridSize: 97
Generation 28 | Revalues: 5728 | GridSize: 97
Generation 29 | Revalues: 5926 | GridSize: 85
Generation 30 | Revalues: 6134 | GridSize: 87
Generation 31 | Revalues: 6340 | GridSize: 93
Generation 32 | Revalues: 6550 | GridSize: 96
Generation 33 | Revalues: 6740 | GridSize: 98
Generation 34 | Revalues: 6956 | GridSize: 98
Generation 35 | Revalues: 7166 | GridSize: 99
Generation 36 | Revalues: 7380 | GridSize: 107
Generation 37 | Revalues: 7574 | GridSize: 109
Generation 38 | Revalues: 7784 | GridSize: 100
Generation 39 | Revalues: 7970 | GridSize: 104
Generation 40 | Revalues: 8180 | GridSize: 110
Generation 41 | Revalues: 8386 | GridSize: 113
Generation 42 | Revalues: 8614 | GridSize: 113
Generation 43 | Revalues: 8814 | GridSize: 114
Generation 44 | Revalues: 9024 | GridSize: 122
Generation 45 | Revalues: 9200 | GridSize: 125
Generation 46 | Revalues: 9384 | GridSize: 126
Generation 47 | Revalues: 9576 | GridSize: 133
Generation 48 | Revalues: 9760 | GridSize: 140
Generation 49 | Revalues: 9954 | GridSize: 141
Generation 50 | Revalues: 10114 | GridSize: 136
Generation 51 | Revalues: 10302 | GridSize: 146
Generation 52 | Revalues: 10512 | GridSize: 152
Generation 53 | Revalues: 10720 | GridSize: 146
Generation 54 | Revalues: 10954 | GridSize: 153
Generation 55 | Revalues: 11144 | GridSize: 158
Generation 56 | Revalues: 11358 | GridSize: 149
Generation 57 | Revalues: 11562 | GridSize: 152
Generation 58 | Revalues: 11784 | GridSize: 148
Generation 59 | Revalues: 11964 | GridSize: 152
Generation 60 | Revalues: 12164 | GridSize: 149
Generation 61 | Revalues: 12358 | GridSize: 137
Generation 62 | Revalues: 12560 | GridSize: 135
Generation 63 | Revalues: 12748 | GridSize: 134
Generation 64 | Revalues: 12918 | GridSize: 137
Generation 65 | Revalues: 13132 | GridSize: 138
Generation 66 | Revalues: 13330 | GridSize: 141
Generation 67 | Revalues: 13532 | GridSize: 129
Generation 68 | Revalues: 13716 | GridSize: 139
Generation 69 | Revalues: 13912 | GridSize: 145
Generation 70 | Revalues: 14112 | GridSize: 138
Generation 71 | Revalues: 14292 | GridSize: 132
Generation 72 | Revalues: 14476 | GridSize: 139
Generation 73 | Revalues: 14664 | GridSize: 145
Generation 74 | Revalues: 14856 | GridSize: 150
Generation 75 | Revalues: 15048 | GridSize: 149
Generation 76 | Revalues: 15246 | GridSize: 158
Generation 77 | Revalues: 15460 | GridSize: 163
Generation 78 | Revalues: 15662 | GridSize: 162
Generation 79 | Revalues: 15876 | GridSize: 164
Generation 80 | Revalues: 16078 | GridSize: 164
Generation 81 | Revalues: 16268 | GridSize: 156
Generation 82 | Revalues: 16460 | GridSize: 168
Generation 83 | Revalues: 16648 | GridSize: 169
Generation 84 | Revalues: 16844 | GridSize: 151
Generation 85 | Revalues: 17034 | GridSize: 158
Generation 86 | Revalues: 17260 | GridSize: 163
Generation 87 | Revalues: 17468 | GridSize: 164
Generation 88 | Revalues: 17686 | GridSize: 150
Generation 89 | Revalues: 17890 | GridSize: 156
Generation 90 | Revalues: 18106 | GridSize: 164
Generation 91 | Revalues: 18294 | GridSize: 176
Generation 92 | Revalues: 18482 | GridSize: 170
Generation 93 | Revalues: 18660 | GridSize: 163
Generation 94 | Revalues: 18864 | GridSize: 167
Generation 95 | Revalues: 19054 | GridSize: 171
Generation 96 | Revalues: 19240 | GridSize: 166
Generation 97 | Revalues: 19442 | GridSize: 154
Generation 98 | Revalues: 19616 | GridSize: 152
Generation 99 | Revalues: 19802 | GridSize: 168
Generation 100 | Revalues: 20014 | GridSize: 179
Generation 101 | Revalues: 20222 | GridSize: 170
Generation 102 | Revalues: 20386 | GridSize: 171
Generation 103 | Revalues: 20592 | GridSize: 178
Generation 104 | Revalues: 20816 | GridSize: 177
Generation 105 | Revalues: 21022 | GridSize: 180
Generation 106 | Revalues: 21224 | GridSize: 183
Generation 107 | Revalues: 21418 | GridSize: 187
Generation 108 | Revalues: 21612 | GridSize: 182
Generation 109 | Revalues: 21828 | GridSize: 190
Generation 110 | Revalues: 22026 | GridSize: 186
Generation 111 | Revalues: 22250 | GridSize: 188
Generation 112 | Revalues: 22444 | GridSize: 187
Generation 113 | Revalues: 22674 | GridSize: 190
Generation 114 | Revalues: 22852 | GridSize: 184
Generation 115 | Revalues: 23030 | GridSize: 183
Generation 116 | Revalues: 23236 | GridSize: 187
Generation 117 | Revalues: 23458 | GridSize: 187
Generation 118 | Revalues: 23658 | GridSize: 180
Generation 119 | Revalues: 23860 | GridSize: 187
Generation 120 | Revalues: 24060 | GridSize: 194
Generation 121 | Revalues: 24276 | GridSize: 186
Generation 122 | Revalues: 24492 | GridSize: 190
Generation 123 | Revalues: 24676 | GridSize: 186
Generation 124 | Revalues: 24868 | GridSize: 189
Generation 125 | Revalues: 25026 | GridSize: 193
Generation 126 | Revalues: 25212 | GridSize: 190
Generation 127 | Revalues: 25424 | GridSize: 195
Generation 128 | Revalues: 25632 | GridSize: 188
Generation 129 | Revalues: 25830 | GridSize: 189
Generation 130 | Revalues: 26012 | GridSize: 186
Generation 131 | Revalues: 26206 | GridSize: 187
Generation 132 | Revalues: 26402 | GridSize: 192
Generation 133 | Revalues: 26590 | GridSize: 199
Generation 134 | Revalues: 26796 | GridSize: 198
Generation 135 | Revalues: 27000 | GridSize: 192
Generation 136 | Revalues: 27204 | GridSize: 182
Generation 137 | Revalues: 27372 | GridSize: 193
Generation 138 | Revalues: 27582 | GridSize: 196
Generation 139 | Revalues: 27810 | GridSize: 181
Generation 140 | Revalues: 28022 | GridSize: 175
Generation 141 | Revalues: 28212 | GridSize: 184
Generation 142 | Revalues: 28430 | GridSize: 188
Generation 143 | Revalues: 28630 | GridSize: 182
Generation 144 | Revalues: 28846 | GridSize: 178
Generation 145 | Revalues: 29032 | GridSize: 182
Generation 146 | Revalues: 29258 | GridSize: 182
Generation 147 | Revalues: 29454 | GridSize: 190
Generation 148 | Revalues: 29648 | GridSize: 190
Generation 149 | Revalues: 29822 | GridSize: 189
Generation 150 | Revalues: 30014 | GridSize: 197
Generation 151 | Revalues: 30226 | GridSize: 186
Generation 152 | Revalues: 30428 | GridSize: 194
Generation 153 | Revalues: 30602 | GridSize: 196
Generation 154 | Revalues: 30802 | GridSize: 190
Generation 155 | Revalues: 30996 | GridSize: 198
Generation 156 | Revalues: 31172 | GridSize: 196
Generation 157 | Revalues: 31346 | GridSize: 187
Generation 158 | Revalues: 31542 | GridSize: 195
Generation 159 | Revalues: 31736 | GridSize: 196
Generation 160 | Revalues: 31924 | GridSize: 192
Generation 161 | Revalues: 32122 | GridSize: 202
Generation 162 | Revalues: 32330 | GridSize: 194
Generation 163 | Revalues: 32538 | GridSize: 191
Generation 164 | Revalues: 32750 | GridSize: 202
Generation 165 | Revalues: 32944 | GridSize: 198
Generation 166 | Revalues: 33148 | GridSize: 200
Generation 167 | Revalues: 33350 | GridSize: 201
Generation 168 | Revalues: 33538 | GridSize: 203
Generation 169 | Revalues: 33748 | GridSize: 204
Generation 170 | Revalues: 33940 | GridSize: 199
Generation 171 | Revalues: 34140 | GridSize: 190
