Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
B,0.4057857143,0.0905563586,0.8883770726,1.7971896324,-0.0608329805,0.1109285714,0.0829039584,0.9179083240,2.1925905192,0.5272503745,0.4832857143,0.0342770822,0.2450316699,3.6942932777,0.1222283640,0.0427857143,0.0130284226,0.3118834358,2.4108957927,0.0294828960
