Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 21060 | GridSize: 162
Generation 2 | Revalues: 24560 | GridSize: 179
Generation 3 | Revalues: 27200 | GridSize: 194
Generation 4 | Revalues: 29260 | GridSize: 213
Generation 5 | Revalues: 32350 | GridSize: 197
Generation 6 | Revalues: 34070 | GridSize: 197
Generation 7 | Revalues: 36980 | GridSize: 182
Generation 8 | Revalues: 39920 | GridSize: 193
Generation 9 | Revalues: 41350 | GridSize: 197
Generation 10 | Revalues: 42560 | GridSize: 206
Generation 11 | Revalues: 43950 | GridSize: 209
Generation 12 | Revalues: 45270 | GridSize: 216
Generation 13 | Revalues: 46950 | GridSize: 225
Generation 14 | Revalues: 48990 | GridSize: 245
Generation 15 | Revalues: 50680 | GridSize: 244
Generation 16 | Revalues: 52340 | GridSize: 250
Generation 17 | Revalues: 53810 | GridSize: 255
Generation 18 | Revalues: 55490 | GridSize: 246
Generation 19 | Revalues: 57220 | GridSize: 241
Generation 20 | Revalues: 58460 | GridSize: 246
Generation 21 | Revalues: 59580 | GridSize: 250
Generation 22 | Revalues: 61080 | GridSize: 251
Generation 23 | Revalues: 62900 | GridSize: 262
Generation 24 | Revalues: 64550 | GridSize: 259
Generation 25 | Revalues: 65770 | GridSize: 262
Generation 26 | Revalues: 67330 | GridSize: 264
Generation 27 | Revalues: 68740 | GridSize: 272
Generation 28 | Revalues: 70290 | GridSize: 266
Generation 29 | Revalues: 71890 | GridSize: 265
Generation 30 | Revalues: 73590 | GridSize: 259
Generation 31 | Revalues: 75410 | GridSize: 269
Generation 32 | Revalues: 76670 | GridSize: 268
Generation 33 | Revalues: 78420 | GridSize: 274
Generation 34 | Revalues: 79880 | GridSize: 274
Generation 35 | Revalues: 81350 | GridSize: 264
Generation 36 | Revalues: 82610 | GridSize: 259
Generation 37 | Revalues: 83900 | GridSize: 256
Generation 38 | Revalues: 85340 | GridSize: 265
Generation 39 | Revalues: 87060 | GridSize: 268
Generation 40 | Revalues: 88870 | GridSize: 259
Generation 41 | Revalues: 90050 | GridSize: 253
Generation 42 | Revalues: 91460 | GridSize: 252
Generation 43 | Revalues: 92530 | GridSize: 260
Generation 44 | Revalues: 93660 | GridSize: 264
Generation 45 | Revalues: 94720 | GridSize: 272
Generation 46 | Revalues: 96100 | GridSize: 272
Generation 47 | Revalues: 97620 | GridSize: 264
Generation 48 | Revalues: 98710 | GridSize: 268
Generation 49 | Revalues: 100040 | GridSize: 273
Generation 50 | Revalues: 101100 | GridSize: 271
Generation 51 | Revalues: 102320 | GridSize: 282
Generation 52 | Revalues: 103700 | GridSize: 279
Generation 53 | Revalues: 104890 | GridSize: 292
Generation 54 | Revalues: 106280 | GridSize: 289
Generation 55 | Revalues: 107490 | GridSize: 295
Generation 56 | Revalues: 108850 | GridSize: 288
Generation 57 | Revalues: 110250 | GridSize: 300
Generation 58 | Revalues: 111390 | GridSize: 300
Generation 59 | Revalues: 112410 | GridSize: 299
Generation 60 | Revalues: 113520 | GridSize: 291
Generation 61 | Revalues: 114820 | GridSize: 299
Generation 62 | Revalues: 115870 | GridSize: 290
Generation 63 | Revalues: 117090 | GridSize: 291
Generation 64 | Revalues: 118290 | GridSize: 292
