Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 316 | GridSize: 5
Generation 2 | Revalues: 530 | GridSize: 13
Generation 3 | Revalues: 740 | GridSize: 13
Generation 4 | Revalues: 964 | GridSize: 13
Generation 5 | Revalues: 1166 | GridSize: 9
Generation 6 | Revalues: 1384 | GridSize: 17
Generation 7 | Revalues: 1620 | GridSize: 16
Generation 8 | Revalues: 1852 | GridSize: 12
Generation 9 | Revalues: 2088 | GridSize: 19
Generation 10 | Revalues: 2318 | GridSize: 19
Generation 11 | Revalues: 2538 | GridSize: 20
Generation 12 | Revalues: 2770 | GridSize: 22
Generation 13 | Revalues: 2988 | GridSize: 17
Generation 14 | Revalues: 3214 | GridSize: 21
Generation 15 | Revalues: 3432 | GridSize: 20
Generation 16 | Revalues: 3642 | GridSize: 22
Generation 17 | Revalues: 3862 | GridSize: 23
Generation 18 | Revalues: 4072 | GridSize: 27
Generation 19 | Revalues: 4284 | GridSize: 21
Generation 20 | Revalues: 4502 | GridSize: 26
Generation 21 | Revalues: 4716 | GridSize: 32
Generation 22 | Revalues: 4928 | GridSize: 21
Generation 23 | Revalues: 5142 | GridSize: 25
Generation 24 | Revalues: 5376 | GridSize: 32
Generation 25 | Revalues: 5600 | GridSize: 27
Generation 26 | Revalues: 5876 | GridSize: 31
Generation 27 | Revalues: 6102 | GridSize: 29
Generation 28 | Revalues: 6336 | GridSize: 20
Generation 29 | Revalues: 6566 | GridSize: 30
Generation 30 | Revalues: 6798 | GridSize: 26
Generation 31 | Revalues: 6994 | GridSize: 33
Generation 32 | Revalues: 7204 | GridSize: 24
Generation 33 | Revalues: 7386 | GridSize: 30
Generation 34 | Revalues: 7596 | GridSize: 31
Generation 35 | Revalues: 7788 | GridSize: 29
Generation 36 | Revalues: 8010 | GridSize: 29
Generation 37 | Revalues: 8266 | GridSize: 28
Generation 38 | Revalues: 8480 | GridSize: 30
Generation 39 | Revalues: 8688 | GridSize: 30
Generation 40 | Revalues: 8900 | GridSize: 32
Generation 41 | Revalues: 9158 | GridSize: 35
Generation 42 | Revalues: 9392 | GridSize: 27
Generation 43 | Revalues: 9596 | GridSize: 31
Generation 44 | Revalues: 9824 | GridSize: 30
Generation 45 | Revalues: 10030 | GridSize: 27
Generation 46 | Revalues: 10224 | GridSize: 33
Generation 47 | Revalues: 10474 | GridSize: 29
Generation 48 | Revalues: 10696 | GridSize: 31
Generation 49 | Revalues: 10932 | GridSize: 24
Generation 50 | Revalues: 11160 | GridSize: 31
Generation 51 | Revalues: 11368 | GridSize: 24
Generation 52 | Revalues: 11562 | GridSize: 33
Generation 53 | Revalues: 11780 | GridSize: 31
Generation 54 | Revalues: 12000 | GridSize: 34
Generation 55 | Revalues: 12220 | GridSize: 37
Generation 56 | Revalues: 12432 | GridSize: 36
Generation 57 | Revalues: 12656 | GridSize: 38
Generation 58 | Revalues: 12854 | GridSize: 39
Generation 59 | Revalues: 13076 | GridSize: 35
Generation 60 | Revalues: 13318 | GridSize: 29
Generation 61 | Revalues: 13516 | GridSize: 31
Generation 62 | Revalues: 13740 | GridSize: 41
Generation 63 | Revalues: 13948 | GridSize: 38
Generation 64 | Revalues: 14154 | GridSize: 36
Generation 65 | Revalues: 14368 | GridSize: 36
Generation 66 | Revalues: 14584 | GridSize: 34
Generation 67 | Revalues: 14772 | GridSize: 41
Generation 68 | Revalues: 15028 | GridSize: 33
Generation 69 | Revalues: 15270 | GridSize: 39
Generation 70 | Revalues: 15464 | GridSize: 39
Generation 71 | Revalues: 15682 | GridSize: 39
Generation 72 | Revalues: 15908 | GridSize: 45
Generation 73 | Revalues: 16162 | GridSize: 40
Generation 74 | Revalues: 16368 | GridSize: 35
Generation 75 | Revalues: 16606 | GridSize: 37
Generation 76 | Revalues: 16812 | GridSize: 41
Generation 77 | Revalues: 17022 | GridSize: 28
Generation 78 | Revalues: 17260 | GridSize: 30
Generation 79 | Revalues: 17472 | GridSize: 38
Generation 80 | Revalues: 17684 | GridSize: 46
Generation 81 | Revalues: 17918 | GridSize: 43
Generation 82 | Revalues: 18154 | GridSize: 43
Generation 83 | Revalues: 18376 | GridSize: 43
Generation 84 | Revalues: 18592 | GridSize: 40
Generation 85 | Revalues: 18834 | GridSize: 32
Generation 86 | Revalues: 19054 | GridSize: 30
Generation 87 | Revalues: 19258 | GridSize: 30
Generation 88 | Revalues: 19468 | GridSize: 41
Generation 89 | Revalues: 19684 | GridSize: 39
Generation 90 | Revalues: 19916 | GridSize: 39
Generation 91 | Revalues: 20150 | GridSize: 42
Generation 92 | Revalues: 20376 | GridSize: 34
Generation 93 | Revalues: 20600 | GridSize: 31
Generation 94 | Revalues: 20820 | GridSize: 35
Generation 95 | Revalues: 21016 | GridSize: 34
Generation 96 | Revalues: 21222 | GridSize: 36
Generation 97 | Revalues: 21452 | GridSize: 39
Generation 98 | Revalues: 21668 | GridSize: 37
Generation 99 | Revalues: 21878 | GridSize: 34
Generation 100 | Revalues: 22106 | GridSize: 36
Generation 101 | Revalues: 22318 | GridSize: 39
Generation 102 | Revalues: 22520 | GridSize: 41
Generation 103 | Revalues: 22756 | GridSize: 40
Generation 104 | Revalues: 22966 | GridSize: 39
Generation 105 | Revalues: 23194 | GridSize: 40
Generation 106 | Revalues: 23424 | GridSize: 44
Generation 107 | Revalues: 23628 | GridSize: 47
Generation 108 | Revalues: 23828 | GridSize: 49
Generation 109 | Revalues: 24054 | GridSize: 49
Generation 110 | Revalues: 24280 | GridSize: 54
Generation 111 | Revalues: 24500 | GridSize: 52
Generation 112 | Revalues: 24710 | GridSize: 51
Generation 113 | Revalues: 24916 | GridSize: 55
Generation 114 | Revalues: 25146 | GridSize: 58
Generation 115 | Revalues: 25354 | GridSize: 56
Generation 116 | Revalues: 25582 | GridSize: 60
Generation 117 | Revalues: 25800 | GridSize: 58
Generation 118 | Revalues: 25996 | GridSize: 53
Generation 119 | Revalues: 26192 | GridSize: 49
Generation 120 | Revalues: 26410 | GridSize: 50
Generation 121 | Revalues: 26634 | GridSize: 54
Generation 122 | Revalues: 26868 | GridSize: 48
Generation 123 | Revalues: 27068 | GridSize: 46
Generation 124 | Revalues: 27268 | GridSize: 49
Generation 125 | Revalues: 27508 | GridSize: 55
Generation 126 | Revalues: 27716 | GridSize: 57
Generation 127 | Revalues: 27922 | GridSize: 53
Generation 128 | Revalues: 28140 | GridSize: 54
Generation 129 | Revalues: 28378 | GridSize: 59
Generation 130 | Revalues: 28604 | GridSize: 58
Generation 131 | Revalues: 28820 | GridSize: 58
Generation 132 | Revalues: 29042 | GridSize: 65
Generation 133 | Revalues: 29268 | GridSize: 66
Generation 134 | Revalues: 29490 | GridSize: 64
Generation 135 | Revalues: 29712 | GridSize: 63
Generation 136 | Revalues: 29942 | GridSize: 60
Generation 137 | Revalues: 30172 | GridSize: 64
Generation 138 | Revalues: 30384 | GridSize: 66
Generation 139 | Revalues: 30606 | GridSize: 70
Generation 140 | Revalues: 30822 | GridSize: 71
Generation 141 | Revalues: 31034 | GridSize: 72
Generation 142 | Revalues: 31276 | GridSize: 66
Generation 143 | Revalues: 31486 | GridSize: 73
Generation 144 | Revalues: 31730 | GridSize: 75
Generation 145 | Revalues: 31946 | GridSize: 79
Generation 146 | Revalues: 32154 | GridSize: 80
Generation 147 | Revalues: 32344 | GridSize: 82
Generation 148 | Revalues: 32560 | GridSize: 78
Generation 149 | Revalues: 32810 | GridSize: 78
Generation 150 | Revalues: 33036 | GridSize: 71
Generation 151 | Revalues: 33246 | GridSize: 77
Generation 152 | Revalues: 33460 | GridSize: 78
Generation 153 | Revalues: 33712 | GridSize: 71
Generation 154 | Revalues: 33932 | GridSize: 66
Generation 155 | Revalues: 34168 | GridSize: 69
Generation 156 | Revalues: 34374 | GridSize: 64
Generation 157 | Revalues: 34616 | GridSize: 64
Generation 158 | Revalues: 34830 | GridSize: 56
Generation 159 | Revalues: 35054 | GridSize: 53
Generation 160 | Revalues: 35244 | GridSize: 60
Generation 161 | Revalues: 35474 | GridSize: 62
Generation 162 | Revalues: 35706 | GridSize: 65
Generation 163 | Revalues: 35950 | GridSize: 72
Generation 164 | Revalues: 36172 | GridSize: 60
Generation 165 | Revalues: 36402 | GridSize: 65
Generation 166 | Revalues: 36624 | GridSize: 66
Generation 167 | Revalues: 36850 | GridSize: 68
Generation 168 | Revalues: 37068 | GridSize: 63
Generation 169 | Revalues: 37276 | GridSize: 74
Generation 170 | Revalues: 37500 | GridSize: 72
Generation 171 | Revalues: 37694 | GridSize: 73
Generation 172 | Revalues: 37922 | GridSize: 68
Generation 173 | Revalues: 38154 | GridSize: 66
Generation 174 | Revalues: 38364 | GridSize: 59
Generation 175 | Revalues: 38592 | GridSize: 63
Generation 176 | Revalues: 38814 | GridSize: 66
Generation 177 | Revalues: 39036 | GridSize: 69
